  -17.6335297      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -17.4335289      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -17.2335300      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -17.0335293      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -16.8335304      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -16.6335297      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -16.4335289      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -16.2335300      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -16.0335293      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -15.8335295      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -15.6335297      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -15.4335299      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -15.2335300      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -15.0335293      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -14.8335295      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -14.6335297      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -14.4335299      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -14.2335300      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -14.0335293      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -13.8335295      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -13.6335297      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -13.4335289      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -13.2335300      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -13.0335293      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
  -12.8335295      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000      -0.00000000    
