   52.0999985       4.63230944       6.74410760E-02  0.223381922               0
   53.4500008       4.64963818       6.74410760E-02  0.223381922               0
   56.0000000       4.73405075       6.74410760E-02  0.223381922               0
   58.2500000       4.85162878       6.74410760E-02  0.223381922               0
   60.0499992       4.72919130       6.74410760E-02  0.223381922               0
   62.2999992       4.67902899       6.74410760E-02  0.223381922               0
   64.6500015       4.44966030       6.74410760E-02  0.223381922               0
   67.1999969       4.32712173       6.74410760E-02  0.223381922               0
   68.8000031       4.37141514       6.74410760E-02  0.223381922               0
   70.9499969       4.46682835       6.74410760E-02  0.223381922               0
   73.4499969       4.53525162       6.74410760E-02  0.223381922               0
   75.3499985       4.62204218       6.74410760E-02  0.223381922               0
   76.4000015       4.46898460       6.74410760E-02  0.223381922               0
   78.5500031       4.37874222       6.74410760E-02  0.223381922               0
   79.8499985       4.25179434       6.74410760E-02  0.223381922               0
   81.6999969       4.17002535       6.74410760E-02  0.223381922               0
   84.1500015       3.64108610       6.74410760E-02  0.223381922               0
   86.6500015       3.17097330       6.74410760E-02  0.223381922               0
   88.8499985       3.16059089       6.74410760E-02  0.223381922               0
   91.0500031       2.93254972       6.74410760E-02  0.223381922               0
   92.7500000       2.89079809       6.74410760E-02  0.223381922               0
   95.0500031       2.86342740       6.74410760E-02  0.223381922               0
   96.5999985       3.23236728       6.74410760E-02  0.223381922               0
   98.9499969       3.01741958       6.74410760E-02  0.223381922               0
   101.050003       2.86794090       6.74410760E-02  0.223381922               0
   103.250000       2.98034143       6.74410760E-02  0.223381922               0
   105.150002       2.77515006       6.74410760E-02  0.223381922               0
   106.699997       2.75449467       6.74410760E-02  0.223381922               0
   108.550003       3.07200003       6.74410760E-02  0.223381922               0
   110.550003       3.14037776       6.74410760E-02  0.223381922               0
   113.250000       2.98502088       6.74410760E-02  0.223381922               0
   115.500000       3.30791593       6.74410760E-02  0.223381922               0
   117.349998       3.38280153       6.74410760E-02  0.223381922               0
   119.900002       3.10700822       6.74410760E-02  0.223381922               0
   121.750000       3.18567085       6.74410760E-02  0.223381922               0
   123.800003       3.36666536       6.74410760E-02  0.223381922               0
   125.500000       3.29413176       6.74410760E-02  0.223381922               0
   127.800003       3.28769207       6.74410760E-02  0.223381922               0
   129.600006       3.29030800       6.74410760E-02  0.223381922               0
   130.649994       3.13341546       6.74410760E-02  0.223381922               0
   133.050003       3.12607527       6.74410760E-02  0.223381922               0
   134.449997       3.28154683       6.74410760E-02  0.223381922               0
   136.699997       3.33755565       6.74410760E-02  0.223381922               0
   138.550003       3.24636388       6.74410760E-02  0.223381922               0
   141.000000       3.20256591       6.74410760E-02  0.223381922               0
   142.899994       3.20844817       6.74410760E-02  0.223381922               0
   144.699997       3.26084828       6.74410760E-02  0.223381922               0
   146.399994       2.94410920       6.74410760E-02  0.223381922               0
   149.250000       3.24287605       6.74410760E-02  0.223381922               0
