  -17.6335297       3.80056620       3.39193821       3.59200501       3.27473998       7.80640459      -11.8042355    
  -17.4335289       3.80056620       3.37167287       3.59200501       3.27473998       7.00833082      -11.6710558    
  -17.2335300       3.80056620       3.35323668       3.59200501       3.27473998       5.76964617      -11.6337099    
  -17.0335293       3.80056620       3.36072421       3.59200501       3.27473998       4.21950579      -11.7446966    
  -16.8335304       3.80056620       3.25254679       3.59200501       3.27473998       2.55880499      -12.0340099    
  -16.6335297       3.80056620       3.08932614       3.59200501       3.27473998       1.04907513      -12.5069666    
  -16.4335289       2256.17480       3.26380062       3.59200501       3.27473998      -2.70523205E-02  -13.1464252    
  -16.2335300       3.80056620       3.23844934       3.59200501       3.27473998     -0.426552802      -13.9183168    
  -16.0335293       3.80056620       3.14683747       3.59200501       3.27473998      -1.08291339E-02  -14.7784796    
  -15.8335295       3.80056667       3.33397794       3.59200501       3.27473998       1.20750964      -15.6789618    
  -15.6335297       3.80070043       3.38592720       3.59200501       3.27473998       3.05435729      -16.5729179    
  -15.4335299       3.80056620       3.39618397       3.59200501       3.27473998       5.22820854      -17.4175758    
  -15.2335300       2.18725509E+12   3.35851765       3.59200501       3.27473998       7.37142372      -18.1757259    
  -15.0335293       3.80056620       3.11265683       3.59200501       3.27473998       9.15905094      -18.8166904    
  -14.8335295       3.80056643       2.99732566       3.59200501       3.27473998       10.3781052      -19.3176193    
  -14.6335297       3.80057478       2.92071676       3.59200501       3.27473998       10.9724607      -19.6656208    
  -14.4335299       3.80056620       2.97779989       3.59200501       3.27473998       11.0398760      -19.8606091    
  -14.2335300       3.80056620       2.88597631       3.59200501       3.27473998       10.7827759      -19.9181995    
  -14.0335293       3.80056620       2.81850100       3.59200501       3.27473998       10.4304161      -19.8713551    
  -13.8335295       3.80056643       2.86105347       3.59200501       3.27473998       10.1589956      -19.7698898    
  -13.6335297       3.80056620       3.06732059       3.59200501       3.27473998       10.0369720      -19.6768799    
  -13.4335289       3.80056620       3.00633836       3.59200501       3.27473998       10.0129509      -19.6620121    
  -13.2335300       3.80056620       2.83760285       3.59200501       3.27473998       9.94870949      -19.7926979    
  -13.0335293       3.80059910       2.76426244       3.59200501       3.27473998       9.68324757      -20.1239109    
  -12.8335295       3.80056620       2.77304363       3.59200501       3.27473998       9.10329056      -20.6887512    
  -12.6335297       3.80057454       2.80841017       3.59200501       3.27473998       8.19335461      -21.4914360    
  -12.4335289       3.80056620       2.85079670       3.59200501       3.27473998       7.04663277      -22.5037861    
  -12.2335300       3.80056620       3.04539251       3.59200501       3.27473998       5.83278704      -23.6663628    
