   52.0999985       5.03639841       7.92936161E-02  0.262640506               0
   53.4500008       5.05677223       7.92936161E-02  0.262640506               0
   56.0000000       5.15602016       7.92936161E-02  0.262640506               0
   58.2500000       5.29426241       7.92936161E-02  0.262640506               0
   60.0499992       5.15030670       7.92936161E-02  0.262640506               0
   62.2999992       5.09132862       7.92936161E-02  0.262640506               0
   64.6500015       4.82164907       7.92936161E-02  0.262640506               0
   67.1999969       4.67757511       7.92936161E-02  0.262640506               0
   68.8000031       4.72965288       7.92936161E-02  0.262640506               0
   70.9499969       4.84183455       7.92936161E-02  0.262640506               0
   73.4499969       4.92228317       7.92936161E-02  0.262640506               0
   75.3499985       5.02432632       7.92936161E-02  0.262640506               0
   76.4000015       4.84436989       7.92936161E-02  0.262640506               0
   78.5500031       4.73826742       7.92936161E-02  0.262640506               0
   79.8499985       4.58900928       7.92936161E-02  0.262640506               0
   81.6999969       4.49286938       7.92936161E-02  0.262640506               0
   84.1500015       3.87097096       7.92936161E-02  0.262640506               0
   86.6500015       3.31823730       7.92936161E-02  0.262640506               0
   88.8499985       3.30603027       7.92936161E-02  0.262640506               0
   91.0500031       3.03791189       7.92936161E-02  0.262640506               0
   92.7500000       2.98882246       7.92936161E-02  0.262640506               0
   95.0500031       2.95664144       7.92936161E-02  0.262640506               0
   96.5999985       3.39042115       7.92936161E-02  0.262640506               0
   98.9499969       3.13769722       7.92936161E-02  0.262640506               0
   101.050003       2.96194816       7.92936161E-02  0.262640506               0
   103.250000       3.09410262       7.92936161E-02  0.262640506               0
   105.150002       2.85284972       7.92936161E-02  0.262640506               0
   106.699997       2.82856417       7.92936161E-02  0.262640506               0
   108.550003       3.20186996       7.92936161E-02  0.262640506               0
   110.550003       3.28226495       7.92936161E-02  0.262640506               0
   113.250000       3.09960461       7.92936161E-02  0.262640506               0
   115.500000       3.47924733       7.92936161E-02  0.262640506               0
   117.349998       3.56729364       7.92936161E-02  0.262640506               0
   119.900002       3.24303079       7.92936161E-02  0.262640506               0
   121.750000       3.33551812       7.92936161E-02  0.262640506               0
   123.800003       3.54832172       7.92936161E-02  0.262640506               0
   125.500000       3.46304059       7.92936161E-02  0.262640506               0
   127.800003       3.45546913       7.92936161E-02  0.262640506               0
   129.600006       3.45854473       7.92936161E-02  0.262640506               0
   130.649994       3.27407885       7.92936161E-02  0.262640506               0
   133.050003       3.26544881       7.92936161E-02  0.262640506               0
   134.449997       3.44824386       7.92936161E-02  0.262640506               0
   136.699997       3.51409602       7.92936161E-02  0.262640506               0
   138.550003       3.40687776       7.92936161E-02  0.262640506               0
   141.000000       3.35538244       7.92936161E-02  0.262640506               0
   142.899994       3.36229849       7.92936161E-02  0.262640506               0
   144.699997       3.42390776       7.92936161E-02  0.262640506               0
   146.399994       3.05150270       7.92936161E-02  0.262640506               0
   149.250000       3.40277696       7.92936161E-02  0.262640506               0
