  -17.6335297      0.537449718       0.00000000    
  -17.4335289      0.567352295       0.00000000    
  -17.2335300      0.592164576       0.00000000    
  -17.0335293      0.598655045       0.00000000    
  -16.8335304      0.576370358       0.00000000    
  -16.6335297      0.520653069       0.00000000    
  -16.4335289      0.434217244       0.00000000    
  -16.2335300      0.326814771       0.00000000    
  -16.0335293      0.213061213       0.00000000    
  -15.8335295      0.108981416       0.00000000    
  -15.6335297       2.81301159E-02   0.00000000    
  -15.4335299      -2.16538142E-02   0.00000000    
  -15.2335300      -3.99994552E-02   0.00000000    
  -15.0335293      -3.38341296E-02   0.00000000    
  -14.8335295      -1.52486963E-02   0.00000000    
  -14.6335297       1.97279733E-03   0.00000000    
  -14.4335299       6.27397466E-03   0.00000000    
  -14.2335300      -8.38734955E-03   0.00000000    
  -14.0335293      -4.07700688E-02   0.00000000    
  -13.8335295      -8.26461092E-02   0.00000000    
  -13.6335297     -0.121091373       0.00000000    
  -13.4335289     -0.142195344       0.00000000    
  -13.2335300     -0.135200009       0.00000000    
  -13.0335293      -9.59261283E-02   0.00000000    
  -12.8335295      -2.85049845E-02   0.00000000    
  -12.6335297       5.51278964E-02   0.00000000    
  -12.4335289      0.137918368       0.00000000    
  -12.2335300      0.201919034       0.00000000    
  -12.0335293      0.232939169       0.00000000    
  -11.8335295      0.224357039       0.00000000    
  -11.6335297      0.179045126       0.00000000    
  -11.4335289      0.108790733       0.00000000    
  -11.2335300       3.12844701E-02   0.00000000    
  -11.0335293      -3.45666148E-02   0.00000000    
  -10.8335295      -7.37838000E-02   0.00000000    
  -10.6335297      -7.95424581E-02   0.00000000    
  -10.4335289      -5.52636795E-02   0.00000000    
  -10.2335300      -1.39655005E-02   0.00000000    
  -10.0335293       2.50554997E-02   0.00000000    
  -9.83352947       4.13567871E-02   0.00000000    
  -9.63352966       1.89785380E-02   0.00000000    
  -9.43352985      -4.89659607E-02   0.00000000    
  -9.23352909     -0.158006743       0.00000000    
  -9.03352928     -0.292990267       0.00000000    
  -8.83352947     -0.431593359       0.00000000    
  -8.63352966     -0.549751520       0.00000000    
  -8.43352985     -0.627588987       0.00000000    
  -8.23352909     -0.654251099       0.00000000    
  -8.03352928     -0.630361617       0.00000000    
  -7.83352947     -0.567485571       0.00000000    
  -7.63352966     -0.484791130       0.00000000    
  -7.43352985     -0.403894365       0.00000000    
