   4183.78467       0.00000000      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   4183.78467       0.00000000      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
   1387.56543       11.2923717      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   1023.95160       12.0551090      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
   4183.78467       0.00000000      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
   558.893494       22.5438099      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   362.284729       15.5569468      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
   1023.95160       12.0551090      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
   30.4078979       20.8274727      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
   261.332947       26.3482285      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   362.284729       15.5569468      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -180.498535       30.8620129      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
   73.9448853       34.3949509      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   30.4078979       20.8274727      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -225.210999       40.9780693      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -85.5087891       43.1829109      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -180.498535       30.8620129      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -419.059753       59.6306648      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -138.760681       59.8100433      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   4183.78467       0.00000000      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -225.210999       40.9780693      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -421.758789       72.9056625      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -223.518616       80.2317429      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   3392.88208       2.87194419      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -419.059753       59.6306648      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -449.267883       88.4317627      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -321.442322       97.2123413      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
   687.888245       6.81510353      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -421.758789       72.9056625      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -470.195312       119.930519      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -388.285889       115.911713      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -116.493469       14.3233690      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -449.267883       88.4317627      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -470.195312       119.930519      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -287.727478       28.2595997      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -334.903381       34.3842163      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -405.846558       42.9627457      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -442.055481       61.6041107      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -451.802185       87.0706558      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -457.054932       111.373383      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -465.590576       122.360497      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -465.590576       122.360497      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -410.792236       117.452408      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -471.664185       115.564156      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -471.664185       115.564156      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -462.277649       147.260300      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -488.341248       135.252090      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -488.341248       135.252090      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -464.859680       140.687286      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -487.783936       142.554245      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -487.783936       142.554245      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -471.988647       141.962463      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -493.157288       135.654114      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -493.157288       135.654114      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -480.300354       159.202164      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -494.542633       158.432266      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -465.211975       126.663239      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -494.542633       158.432266      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -487.563354       187.278259      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -502.815582       164.352142      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -478.821594       137.711807      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -502.815582       164.352142      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -497.199524       165.436905      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -496.436279       201.110947      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -492.372864       156.698471      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
  -497.199524       165.436905      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -499.599487       164.533463      -1399.81653       1.40129846E-45   2.23294738E+27   1.40129846E-45   0.00000000    
  -500.834808       194.132706      -1399.81653       1.40129846E-45   5.24991385E+26   1.40129846E-45   0.00000000    
  -499.599487       164.533463      -1399.81653       1.40129846E-45   3.67767985E+27   1.40129846E-45   0.00000000    
  -482.881409       170.584015      -1399.81653       1.40129846E-45   1.14590754E+29   1.40129846E-45   0.00000000    
